year,jaras,cause_name,male_smr,female_smr,total_smr
,,,,,
2010,Batonyterenyei_jaras, Testi sértés ,0,0,0
,,,,,
2010,Batonyterenyei_jaras, Elkerülhetõ halálozások ,21.66,23.17,22.43
,,,,,
2010,Batonyterenyei_jaras, Dohányzásnak tulajdonítható ,34.17,15.55,24.69
,,,,,
2010,Karcagi_jaras, Összes halálozás ,131.68,123.93,127.83
,,,,,
2010,Karcagi_jaras, Fertõzõ és parazitás betegségek ,0.54,2.15,1.32
,,,,,
2010,Karcagi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2010,Karcagi_jaras, Rosszindulatú daganatok ,37.99,32.24,35.11
,,,,,
2010,Karcagi_jaras, A gyomor rosszindulatú daganata ,4.66,1.58,3.09
,,,,,
2010,Karcagi_jaras, A vastagbél rosszindulatú daganata ,4.55,3.55,4.14
,,,,,
2010,Karcagi_jaras, Vastagbél és végbél rosszindulatú daganata ,7.59,6.71,7.3
,,,,,
2010,Karcagi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",10.2,7.26,8.65
,,,,,
2010,Karcagi_jaras, A bõr rosszindulatú melanomája ,0.37,0,0.2
,,,,,
2010,Karcagi_jaras, Az emlõ rosszindulatú daganata ,0,4.9,2.51
,,,,,
2010,Karcagi_jaras, A méhnyak rosszindulatú daganata ,0,0,0
,,,,,
2010,Karcagi_jaras, A prostata rosszindulatú daganata ,1.27,0,0.63
,,,,,
2010,Karcagi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,2.46,1.37,1.95
,,,,,
2010,Karcagi_jaras, Mentális és viselkedészavarok ,2.89,1.65,2.27
,,,,,
2010,Karcagi_jaras, Keringési rendszer betegségei ,58.35,61.82,60.26
,,,,,
2010,Karcagi_jaras, Ischaemiás szívbetegség ,35.05,37.99,36.24
,,,,,
2010,Karcagi_jaras, Cerebrovasculáris betegségek ,7.72,7.2,7.69
,,,,,
2010,Karcagi_jaras, A légzõrendszer betegségei ,10.93,7.77,9.3
,,,,,
2010,Karcagi_jaras, Idült alsó légúti betegségek  ,10.49,7.28,8.87
,,,,,
2010,Karcagi_jaras, Az emésztõrendszer betegségei ,7.73,8.83,8.2
,,,,,
2010,Karcagi_jaras, Krónikus májbetegségek és cirrózis ,2.86,1.89,2.35
,,,,,
2010,Karcagi_jaras, A morbiditás és mortalitás küldõ okai ,8.3,2.28,5.18
,,,,,
2010,Karcagi_jaras, Balesetek ,3.14,0.84,1.99
,,,,,
2010,Karcagi_jaras, Közlekedési balesetek ,1.2,0,0.6
,,,,,
2010,Karcagi_jaras, Esések ,0.4,0.41,0.42
,,,,,
2010,Karcagi_jaras, Szándékos önártalom ,5.16,0.44,2.69
,,,,,
2010,Karcagi_jaras, Testi sértés ,0,0.44,0.22
,,,,,
2010,Karcagi_jaras, Elkerülhetõ halálozások ,21.19,17.55,19.38
,,,,,
2010,Karcagi_jaras, Dohányzásnak tulajdonítható ,31.47,13.44,22.27
,,,,,
2010,Nagykatai_jaras, Összes halálozás ,167.71,119.07,140.74
,,,,,
2010,Nagykatai_jaras, Fertõzõ és parazitás betegségek ,0.29,0.45,0.39
,,,,,
2010,Nagykatai_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2010,Nagykatai_jaras, Rosszindulatú daganatok ,45.93,29.04,36.52
,,,,,
2010,Nagykatai_jaras, A gyomor rosszindulatú daganata ,2.23,1.44,1.78
,,,,,
2010,Nagykatai_jaras, A vastagbél rosszindulatú daganata ,5.4,2.26,3.61
,,,,,
2010,Nagykatai_jaras, Vastagbél és végbél rosszindulatú daganata ,6.91,3.69,5.04
,,,,,
2010,Nagykatai_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",15.92,5.91,10.65
,,,,,
2010,Nagykatai_jaras, A bõr rosszindulatú melanomája ,0.28,0.25,0.28
,,,,,
2010,Nagykatai_jaras, Az emlõ rosszindulatú daganata ,0,4.1,2.14
,,,,,
2010,Nagykatai_jaras, A méhnyak rosszindulatú daganata ,0,1.36,0.71
,,,,,
2010,Nagykatai_jaras, A prostata rosszindulatú daganata ,4.65,0,1.84
,,,,,
2010,Nagykatai_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.77,2.24,1.99
,,,,,
2010,Nagykatai_jaras, Mentális és viselkedészavarok ,1.84,4.44,3.27
,,,,,
2010,Nagykatai_jaras, Keringési rendszer betegségei ,80.19,59.93,68.54
,,,,,
2010,Nagykatai_jaras, Ischaemiás szívbetegség ,37.72,31.2,33.74
,,,,,
2010,Nagykatai_jaras, Cerebrovasculáris betegségek ,17.92,13.96,15.75
,,,,,
2010,Nagykatai_jaras, A légzõrendszer betegségei ,5.34,3.77,4.45
,,,,,
2010,Nagykatai_jaras, Idült alsó légúti betegségek  ,4.54,2.55,3.41
,,,,,
2010,Nagykatai_jaras, Az emésztõrendszer betegségei ,11.39,5.64,8.48
,,,,,
2010,Nagykatai_jaras, Krónikus májbetegségek és cirrózis ,7.74,2.78,5.2
,,,,,
2010,Nagykatai_jaras, A morbiditás és mortalitás küldõ okai ,11.16,4.02,7.33
,,,,,
2010,Nagykatai_jaras, Balesetek ,4.79,2.73,3.74
,,,,,
2010,Nagykatai_jaras, Közlekedési balesetek ,1.37,0.24,0.78
,,,,,
2010,Nagykatai_jaras, Esések ,0.96,1.46,1.2
,,,,,
2010,Nagykatai_jaras, Szándékos önártalom ,5.83,1.29,3.32
,,,,,
2010,Nagykatai_jaras, Testi sértés ,0.22,0,0.11
,,,,,
2010,Nagykatai_jaras, Elkerülhetõ halálozások ,30.19,16.96,23.33
,,,,,
2010,Nagykatai_jaras, Dohányzásnak tulajdonítható ,37.6,10.75,23.31
,,,,,
2010,Balassagyarmati_jaras, Összes halálozás ,128.97,115.76,122.01
,,,,,
2010,Balassagyarmati_jaras, Fertõzõ és parazitás betegségek ,0,0,0
,,,,,
2010,Balassagyarmati_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2010,Balassagyarmati_jaras, Rosszindulatú daganatok ,42.4,23.73,32.85
,,,,,
2010,Balassagyarmati_jaras, A gyomor rosszindulatú daganata ,1.19,1.21,1.23
,,,,,
2010,Balassagyarmati_jaras, A vastagbél rosszindulatú daganata ,3.27,1.25,2.24
,,,,,
2010,Balassagyarmati_jaras, Vastagbél és végbél rosszindulatú daganata ,4.26,3.8,4.07
,,,,,
2010,Balassagyarmati_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",10.42,4.42,7.36
,,,,,
2010,Balassagyarmati_jaras, A bõr rosszindulatú melanomája ,0,0,0
,,,,,
2010,Balassagyarmati_jaras, Az emlõ rosszindulatú daganata ,0,3.01,1.58
,,,,,
2010,Balassagyarmati_jaras, A méhnyak rosszindulatú daganata ,0,1.2,0.61
,,,,,
2010,Balassagyarmati_jaras, A prostata rosszindulatú daganata ,6.01,0,2.97
,,,,,
2010,Balassagyarmati_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,2.53,0.91,1.7
,,,,,
2010,Balassagyarmati_jaras, Mentális és viselkedészavarok ,2.45,2.94,2.78
,,,,,
2010,Balassagyarmati_jaras, Keringési rendszer betegségei ,49.25,69.65,59.94
,,,,,
2010,Balassagyarmati_jaras, Ischaemiás szívbetegség ,21.16,20.16,20.55
,,,,,
2010,Balassagyarmati_jaras, Cerebrovasculáris betegségek ,11.91,17.75,14.95
,,,,,
2010,Balassagyarmati_jaras, A légzõrendszer betegségei ,12.75,6.61,9.15
,,,,,
2010,Balassagyarmati_jaras, Idült alsó légúti betegségek  ,10.69,5.73,7.77
,,,,,
2010,Balassagyarmati_jaras, Az emésztõrendszer betegségei ,9.95,2.15,5.91
,,,,,
2010,Balassagyarmati_jaras, Krónikus májbetegségek és cirrózis ,7.21,1.7,4.33
,,,,,
2010,Balassagyarmati_jaras, A morbiditás és mortalitás küldõ okai ,7.76,3.95,5.81
,,,,,
2010,Balassagyarmati_jaras, Balesetek ,4.05,2.63,3.33
,,,,,
2010,Balassagyarmati_jaras, Közlekedési balesetek ,2.05,0.44,1.21
,,,,,
2010,Balassagyarmati_jaras, Esések ,0.95,2.2,1.59
,,,,,
2010,Balassagyarmati_jaras, Szándékos önártalom ,3.25,0.85,2.01
,,,,,
2010,Balassagyarmati_jaras, Testi sértés ,0,0,0
,,,,,
2010,Balassagyarmati_jaras, Elkerülhetõ halálozások ,20.32,14.21,17.29
,,,,,
2010,Balassagyarmati_jaras, Dohányzásnak tulajdonítható ,33.84,10.45,21.43
,,,,,
2010,Encsi_jaras, Összes halálozás ,168.12,146.98,156.49
,,,,,
2010,Encsi_jaras, Fertõzõ és parazitás betegségek ,0.98,0.64,0.81
,,,,,
2010,Encsi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2010,Encsi_jaras, Rosszindulatú daganatok ,50.54,28.43,38.7
,,,,,
2010,Encsi_jaras, A gyomor rosszindulatú daganata ,2.33,0,1
,,,,,
2010,Encsi_jaras, A vastagbél rosszindulatú daganata ,6.19,0.99,3.51
,,,,,
2010,Encsi_jaras, Vastagbél és végbél rosszindulatú daganata ,9.25,1.78,5.26
,,,,,
2010,Encsi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",15.2,4.77,9.89
,,,,,
2010,Encsi_jaras, A bõr rosszindulatú melanomája ,1.15,0,0.54
,,,,,
2010,Encsi_jaras, Az emlõ rosszindulatú daganata ,0,6.62,3.43
,,,,,
2010,Encsi_jaras, A méhnyak rosszindulatú daganata ,0,1.22,0.64
,,,,,
2010,Encsi_jaras, A prostata rosszindulatú daganata ,3.95,0,1.73
,,,,,
2010,Encsi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,2.52,1.92,2
,,,,,
2010,Encsi_jaras, Mentális és viselkedészavarok ,4.33,12.06,8.89
,,,,,
2010,Encsi_jaras, Keringési rendszer betegségei ,65.49,73.62,69.78
,,,,,
2010,Encsi_jaras, Ischaemiás szívbetegség ,32.52,29.17,31.04
,,,,,
2010,Encsi_jaras, Cerebrovasculáris betegségek ,14.54,16.75,15.88
,,,,,
2010,Encsi_jaras, A légzõrendszer betegségei ,11.19,1.02,4.98
,,,,,
2010,Encsi_jaras, Idült alsó légúti betegségek  ,8.31,1.02,3.79
,,,,,
2010,Encsi_jaras, Az emésztõrendszer betegségei ,14.1,8.07,10.88
,,,,,
2010,Encsi_jaras, Krónikus májbetegségek és cirrózis ,8.22,4.82,6.62
,,,,,
2010,Encsi_jaras, A morbiditás és mortalitás küldõ okai ,12.19,8.83,10.4
,,,,,
2010,Encsi_jaras, Balesetek ,5.58,8.83,7.1
,,,,,
2010,Encsi_jaras, Közlekedési balesetek ,1.36,1.05,1.11
,,,,,
2010,Encsi_jaras, Esések ,3.42,5.89,4.66
,,,,,
2010,Encsi_jaras, Szándékos önártalom ,6.61,0,3.3
,,,,,
2010,Encsi_jaras, Testi sértés ,0,0,0
,,,,,
2010,Encsi_jaras, Elkerülhetõ halálozások ,33.02,19.75,26.11
,,,,,
2010,Encsi_jaras, Dohányzásnak tulajdonítható ,38.76,10.62,23.71
,,,,,
2010,Hatvani_jaras, Összes halálozás ,154.45,110.74,129.25
,,,,,
2010,Hatvani_jaras, Fertõzõ és parazitás betegségek ,0.35,0.64,0.5
,,,,,
2010,Hatvani_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2010,Hatvani_jaras, Rosszindulatú daganatok ,37.32,24.6,30.43
,,,,,
2010,Hatvani_jaras, A gyomor rosszindulatú daganata ,2.61,0.93,1.7
,,,,,
2010,Hatvani_jaras, A vastagbél rosszindulatú daganata ,4.72,1.86,3.14
,,,,,
2010,Hatvani_jaras, Vastagbél és végbél rosszindulatú daganata ,5.88,2.6,4.02
,,,,,
2010,Hatvani_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",13.1,6.88,9.73
,,,,,
2010,Hatvani_jaras, A bõr rosszindulatú melanomája ,0,0.18,0.1
,,,,,
2010,Hatvani_jaras, Az emlõ rosszindulatú daganata ,0,2.36,1.26
,,,,,
2010,Hatvani_jaras, A méhnyak rosszindulatú daganata ,0,1.76,0.93
,,,,,
2010,Hatvani_jaras, A prostata rosszindulatú daganata ,0.82,0,0.46
,,,,,
2010,Hatvani_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,3.08,0.91,1.9
,,,,,
2010,Hatvani_jaras, Mentális és viselkedészavarok ,3.48,0.96,2.17
,,,,,
2010,Hatvani_jaras, Keringési rendszer betegségei ,78,66.53,70.11
,,,,,
2010,Hatvani_jaras, Ischaemiás szívbetegség ,34.26,25.23,28.54
,,,,,
2010,Hatvani_jaras, Cerebrovasculáris betegségek ,21.72,21.62,21.78
,,,,,
2010,Hatvani_jaras, A légzõrendszer betegségei ,7.24,3.23,4.99
,,,,,
2010,Hatvani_jaras, Idült alsó légúti betegségek  ,7.24,1.84,4.24
,,,,,
2010,Hatvani_jaras, Az emésztõrendszer betegségei ,12.14,4.24,7.97
,,,,,
2010,Hatvani_jaras, Krónikus májbetegségek és cirrózis ,6.3,2.25,4.14
,,,,,
2010,Hatvani_jaras, A morbiditás és mortalitás küldõ okai ,9.51,5.03,7.23
,,,,,
2010,Hatvani_jaras, Balesetek ,5.43,3.61,4.47
,,,,,
2010,Hatvani_jaras, Közlekedési balesetek ,1.7,0,0.8
,,,,,
2010,Hatvani_jaras, Esések ,2.32,2.86,2.59
,,,,,
2010,Hatvani_jaras, Szándékos önártalom ,4.08,0.22,2.12
,,,,,
2010,Hatvani_jaras, Testi sértés ,0,0,0
,,,,,
2010,Hatvani_jaras, Elkerülhetõ halálozások ,25.73,15.91,20.51
,,,,,
2010,Hatvani_jaras, Dohányzásnak tulajdonítható ,34.55,10.86,21.71
,,,,,
2010,Fuzesabonyi_jaras, Összes halálozás ,155.39,136.85,146.8
,,,,,
2010,Fuzesabonyi_jaras, Fertõzõ és parazitás betegségek ,0.56,0.53,0.58
,,,,,
2010,Fuzesabonyi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2010,Fuzesabonyi_jaras, Rosszindulatú daganatok ,54.18,26.48,39.44
,,,,,
2010,Fuzesabonyi_jaras, A gyomor rosszindulatú daganata ,1.72,2.13,1.97
,,,,,
2010,Fuzesabonyi_jaras, A vastagbél rosszindulatú daganata ,2.99,3.77,3.3
,,,,,
2010,Fuzesabonyi_jaras, Vastagbél és végbél rosszindulatú daganata ,7.64,6.21,6.64
,,,,,
2010,Fuzesabonyi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",23.49,4.96,13.72
,,,,,
2010,Fuzesabonyi_jaras, A bõr rosszindulatú melanomája ,0,0,0
,,,,,
2010,Fuzesabonyi_jaras, Az emlõ rosszindulatú daganata ,0,0.83,0.45
,,,,,
2010,Fuzesabonyi_jaras, A méhnyak rosszindulatú daganata ,0,0.59,0.31
,,,,,
2010,Fuzesabonyi_jaras, A prostata rosszindulatú daganata ,2.76,0,1.15
,,,,,
2010,Fuzesabonyi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,2.36,0.68,1.48
,,,,,
2010,Fuzesabonyi_jaras, Mentális és viselkedészavarok ,0.58,1.69,1.17
,,,,,
2010,Fuzesabonyi_jaras, Keringési rendszer betegségei ,64.81,80.68,74.05
,,,,,
2010,Fuzesabonyi_jaras, Ischaemiás szívbetegség ,27.73,44.08,36.75
,,,,,
2010,Fuzesabonyi_jaras, Cerebrovasculáris betegségek ,20.24,20.98,20.81
,,,,,
2010,Fuzesabonyi_jaras, A légzõrendszer betegségei ,6.56,4.58,5.48
,,,,,
2010,Fuzesabonyi_jaras, Idült alsó légúti betegségek  ,6.56,4.32,5.34
,,,,,
2010,Fuzesabonyi_jaras, Az emésztõrendszer betegségei ,8.12,5.7,6.93
,,,,,
2010,Fuzesabonyi_jaras, Krónikus májbetegségek és cirrózis ,3.31,2.24,2.82
,,,,,
2010,Fuzesabonyi_jaras, A morbiditás és mortalitás küldõ okai ,12.37,8.38,10.38
,,,,,
2010,Fuzesabonyi_jaras, Balesetek ,5.1,6.05,5.62
,,,,,
2010,Fuzesabonyi_jaras, Közlekedési balesetek ,2.45,0.81,1.54
,,,,,
2010,Fuzesabonyi_jaras, Esések ,0,3.58,1.9
,,,,,
2010,Fuzesabonyi_jaras, Szándékos önártalom ,5.3,2.07,3.65
,,,,,
2010,Fuzesabonyi_jaras, Testi sértés ,0.58,0,0.3
,,,,,
2010,Fuzesabonyi_jaras, Elkerülhetõ halálozások ,29.27,20.24,24.59
,,,,,
2010,Fuzesabonyi_jaras, Dohányzásnak tulajdonítható ,47.15,13.7,29.73
,,,,,
2010,Kiskunhalasi_jaras, Összes halálozás ,123.94,114.5,118.78
,,,,,
2010,Kiskunhalasi_jaras, Fertõzõ és parazitás betegségek ,0.75,0.48,0.61
,,,,,
2010,Kiskunhalasi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2010,Kiskunhalasi_jaras, Rosszindulatú daganatok ,30.41,27.79,29.04
,,,,,
2010,Kiskunhalasi_jaras, A gyomor rosszindulatú daganata ,1.68,2.14,1.92
,,,,,
2010,Kiskunhalasi_jaras, A vastagbél rosszindulatú daganata ,3.76,3.15,3.38
,,,,,
2010,Kiskunhalasi_jaras, Vastagbél és végbél rosszindulatú daganata ,4.53,5.94,5.2
,,,,,
2010,Kiskunhalasi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",8.66,4.27,6.46
,,,,,
2010,Kiskunhalasi_jaras, A bõr rosszindulatú melanomája ,0.47,0.42,0.44
,,,,,
2010,Kiskunhalasi_jaras, Az emlõ rosszindulatú daganata ,0,2.74,1.42
,,,,,
2010,Kiskunhalasi_jaras, A méhnyak rosszindulatú daganata ,0,0.78,0.41
,,,,,
2010,Kiskunhalasi_jaras, A prostata rosszindulatú daganata ,1.78,0,0.84
,,,,,
2010,Kiskunhalasi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,2.85,3.25,3.07
,,,,,
2010,Kiskunhalasi_jaras, Mentális és viselkedészavarok ,5.21,4.12,4.62
,,,,,
2010,Kiskunhalasi_jaras, Keringési rendszer betegségei ,56.86,59.22,57.86
,,,,,
2010,Kiskunhalasi_jaras, Ischaemiás szívbetegség ,27.95,28.51,28.53
,,,,,
2010,Kiskunhalasi_jaras, Cerebrovasculáris betegségek ,13.62,12.18,12.65
,,,,,
2010,Kiskunhalasi_jaras, A légzõrendszer betegségei ,3.71,4.59,4.13
,,,,,
2010,Kiskunhalasi_jaras, Idült alsó légúti betegségek  ,3.27,3.74,3.46
,,,,,
2010,Kiskunhalasi_jaras, Az emésztõrendszer betegségei ,7.64,6.17,6.87
,,,,,
2010,Kiskunhalasi_jaras, Krónikus májbetegségek és cirrózis ,3.66,3.37,3.51
,,,,,
2010,Kiskunhalasi_jaras, A morbiditás és mortalitás küldõ okai ,8.12,2.78,5.42
,,,,,
2010,Kiskunhalasi_jaras, Balesetek ,3.29,2.4,2.91
,,,,,
2010,Kiskunhalasi_jaras, Közlekedési balesetek ,0.87,0.43,0.63
,,,,,
2010,Kiskunhalasi_jaras, Esések ,2.42,1.97,2.28
,,,,,
2010,Kiskunhalasi_jaras, Szándékos önártalom ,4.83,0.38,2.51
,,,,,
2010,Kiskunhalasi_jaras, Testi sértés ,0,0,0
,,,,,
2010,Kiskunhalasi_jaras, Elkerülhetõ halálozások ,16.72,18.49,17.53
,,,,,
2010,Kiskunhalasi_jaras, Dohányzásnak tulajdonítható ,24.37,11.6,17.74
,,,,,
2010,Mori_jaras, Összes halálozás ,135.24,129.46,132.18
,,,,,
2010,Mori_jaras, Fertõzõ és parazitás betegségek ,1.79,0,0.87
,,,,,
2010,Mori_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2010,Mori_jaras, Rosszindulatú daganatok ,42.51,27.56,35.21
,,,,,
2010,Mori_jaras, A gyomor rosszindulatú daganata ,2.82,0.93,1.83
,,,,,
2010,Mori_jaras, A vastagbél rosszindulatú daganata ,6.52,5.3,5.96
,,,,,
2010,Mori_jaras, Vastagbél és végbél rosszindulatú daganata ,10.22,7.69,9.04
,,,,,
2010,Mori_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",11.39,1.92,6.56
,,,,,
2010,Mori_jaras, A bõr rosszindulatú melanomája ,0,0,0
,,,,,
2010,Mori_jaras, Az emlõ rosszindulatú daganata ,0.54,3.02,1.86
,,,,,
2010,Mori_jaras, A méhnyak rosszindulatú daganata ,0,0.59,0.31
,,,,,
2010,Mori_jaras, A prostata rosszindulatú daganata ,0,0,0
,,,,,
2010,Mori_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.26,3.62,2.56
,,,,,
2010,Mori_jaras, Mentális és viselkedészavarok ,7.07,3.98,5.13
,,,,,
2010,Mori_jaras, Keringési rendszer betegségei ,48.09,68.58,58.5
,,,,,
2010,Mori_jaras, Ischaemiás szívbetegség ,19.01,30.62,25.27
,,,,,
2010,Mori_jaras, Cerebrovasculáris betegségek ,10.96,16.81,14.14
,,,,,
2010,Mori_jaras, A légzõrendszer betegségei ,7.22,4.38,5.52
,,,,,
2010,Mori_jaras, Idült alsó légúti betegségek  ,5.15,4.38,4.56
,,,,,
2010,Mori_jaras, Az emésztõrendszer betegségei ,11.43,9.11,10.28
,,,,,
2010,Mori_jaras, Krónikus májbetegségek és cirrózis ,7.37,3.91,5.53
,,,,,
2010,Mori_jaras, A morbiditás és mortalitás küldõ okai ,12.34,4.53,8.23
,,,,,
2010,Mori_jaras, Balesetek ,4.02,2.92,3.46
,,,,,
2010,Mori_jaras, Közlekedési balesetek ,0.58,0,0.29
,,,,,
2010,Mori_jaras, Esések ,2.04,2.92,2.51
,,,,,
2010,Mori_jaras, Szándékos önártalom ,8.32,1.15,4.54
,,,,,
2010,Mori_jaras, Testi sértés ,0,0.46,0.23
,,,,,
2010,Mori_jaras, Elkerülhetõ halálozások ,20.09,15.5,17.81
,,,,,
2010,Mori_jaras, Dohányzásnak tulajdonítható ,28.17,9.97,18.4
,,,,,
2010,Vecsesi_jaras, Összes halálozás ,142.86,120.61,129.93
,,,,,
2010,Vecsesi_jaras, Fertõzõ és parazitás betegségek ,0.37,1.04,0.75
,,,,,
2010,Vecsesi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2010,Vecsesi_jaras, Rosszindulatú daganatok ,45.49,27.14,35.35
,,,,,
2010,Vecsesi_jaras, A gyomor rosszindulatú daganata ,1.87,1.88,1.76
,,,,,
2010,Vecsesi_jaras, A vastagbél rosszindulatú daganata ,3.98,3.03,3.4
,,,,,
2010,Vecsesi_jaras, Vastagbél és végbél rosszindulatú daganata ,5.24,4.23,4.61
,,,,,
2010,Vecsesi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",12.13,8.66,10.33
,,,,,
2010,Vecsesi_jaras, A bõr rosszindulatú melanomája ,0,0.46,0.25
,,,,,
2010,Vecsesi_jaras, Az emlõ rosszindulatú daganata ,0,2.32,1.18
,,,,,
2010,Vecsesi_jaras, A méhnyak rosszindulatú daganata ,0,0.34,0.18
,,,,,
2010,Vecsesi_jaras, A prostata rosszindulatú daganata ,6.54,0,2.98
,,,,,
2010,Vecsesi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.73,1.15,1.32
,,,,,
2010,Vecsesi_jaras, Mentális és viselkedészavarok ,2.12,2.12,2.08
,,,,,
2010,Vecsesi_jaras, Keringési rendszer betegségei ,58.83,66.21,62.12
,,,,,
2010,Vecsesi_jaras, Ischaemiás szívbetegség ,30.64,31.61,30.8
,,,,,
2010,Vecsesi_jaras, Cerebrovasculáris betegségek ,9.98,12.02,10.83
,,,,,
2010,Vecsesi_jaras, A légzõrendszer betegségei ,6.99,2.65,4.51
,,,,,
2010,Vecsesi_jaras, Idült alsó légúti betegségek  ,5.27,2.28,3.58
,,,,,
2010,Vecsesi_jaras, Az emésztõrendszer betegségei ,11.7,5.42,8.54
,,,,,
2010,Vecsesi_jaras, Krónikus májbetegségek és cirrózis ,5.98,2.68,4.36
,,,,,
2010,Vecsesi_jaras, A morbiditás és mortalitás küldõ okai ,6.82,7.81,7.42
,,,,,
2010,Vecsesi_jaras, Balesetek ,5.27,5.15,5.31
,,,,,
2010,Vecsesi_jaras, Közlekedési balesetek ,2.12,0.5,1.3
,,,,,
2010,Vecsesi_jaras, Esések ,2.6,3.03,2.87
,,,,,
2010,Vecsesi_jaras, Szándékos önártalom ,0.91,2.66,1.8
,,,,,
2010,Vecsesi_jaras, Testi sértés ,0.33,0,0.15
,,,,,
2010,Vecsesi_jaras, Elkerülhetõ halálozások ,18.9,16.89,17.84
,,,,,
2010,Vecsesi_jaras, Dohányzásnak tulajdonítható ,31.99,12.14,21.28
,,,,,
2010,Kisteleki_jaras, Összes halálozás ,133.55,100.12,115.95
,,,,,
2010,Kisteleki_jaras, Fertõzõ és parazitás betegségek ,2.78,0.83,1.83
,,,,,
2010,Kisteleki_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2010,Kisteleki_jaras, Rosszindulatú daganatok ,38.02,19.55,28.15
,,,,,
2010,Kisteleki_jaras, A gyomor rosszindulatú daganata ,1.9,0,0.93
,,,,,
2010,Kisteleki_jaras, A vastagbél rosszindulatú daganata ,2.29,0.83,1.14
,,,,,
2010,Kisteleki_jaras, Vastagbél és végbél rosszindulatú daganata ,3.2,0.83,1.59
,,,,,
2010,Kisteleki_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",16.25,5.72,10.8
,,,,,
2010,Kisteleki_jaras, A bõr rosszindulatú melanomája ,0,0,0
,,,,,
2010,Kisteleki_jaras, Az emlõ rosszindulatú daganata ,0,2,1.03
,,,,,
2010,Kisteleki_jaras, A méhnyak rosszindulatú daganata ,0,1.82,0.88
,,,,,
2010,Kisteleki_jaras, A prostata rosszindulatú daganata ,1.11,0,0.5
,,,,,
2010,Kisteleki_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.8,0.9,1.38
,,,,,
2010,Kisteleki_jaras, Mentális és viselkedészavarok ,1.86,0.67,1.27
,,,,,
2010,Kisteleki_jaras, Keringési rendszer betegségei ,59.38,57.68,58.19
,,,,,
2010,Kisteleki_jaras, Ischaemiás szívbetegség ,30.33,33.77,32.51
,,,,,
2010,Kisteleki_jaras, Cerebrovasculáris betegségek ,11.55,4.87,7.15
,,,,,
2010,Kisteleki_jaras, A légzõrendszer betegségei ,5.19,3.18,4.2
,,,,,
2010,Kisteleki_jaras, Idült alsó légúti betegségek  ,3.44,1.72,2.54
,,,,,
2010,Kisteleki_jaras, Az emésztõrendszer betegségei ,9.42,4.79,7.02
,,,,,
2010,Kisteleki_jaras, Krónikus májbetegségek és cirrózis ,5.61,1.94,3.78
,,,,,
2010,Kisteleki_jaras, A morbiditás és mortalitás küldõ okai ,10.51,7.74,9.11
,,,,,
2010,Kisteleki_jaras, Balesetek ,6.21,3.72,4.95
,,,,,
2010,Kisteleki_jaras, Közlekedési balesetek ,0.81,0,0.43
,,,,,
2010,Kisteleki_jaras, Esések ,2.86,1.28,2.04
,,,,,
2010,Kisteleki_jaras, Szándékos önártalom ,4.3,3.09,3.69
,,,,,
2010,Kisteleki_jaras, Testi sértés ,0,0,0
