year,jaras,cause_name,male_smr,female_smr,total_smr 
2011,Kunszentmiklosi_jaras, Mentális és viselkedészavarok , 1.02 , 0.70 , 0.86 
2011,Kunszentmiklosi_jaras, Keringési rendszer betegségei , 15.93 , 10.18 , 13.14 
2011,Kunszentmiklosi_jaras, Ischaemiás szívbetegség , 6.47 , 4.91 , 5.72 
2011,Kunszentmiklosi_jaras, Cerebrovasculáris betegségek , 2.62 , 2.52 , 2.55 
2011,Kunszentmiklosi_jaras, A légzõrendszer betegségei , 4.12 , 1.39 , 2.81 
2011,Kunszentmiklosi_jaras, Idült alsó légúti betegségek  , 4.12 , 0.70 , 2.49 
2011,Kunszentmiklosi_jaras, Az emésztõrendszer betegségei , 6.69 , 1.25 , 4.02 
2011,Kunszentmiklosi_jaras, Krónikus májbetegségek és cirrózis , 5.32 , 0.63 , 3.02 
2011,Kunszentmiklosi_jaras, A morbiditás és mortalitás küldõ okai , 11.19 , 1.35 , 6.45 
2011,Kunszentmiklosi_jaras, Balesetek , 5.00 , 1.35 , 3.22 
2011,Kunszentmiklosi_jaras, Közlekedési balesetek , 2.36 , 0.73 , 1.54 
2011,Kunszentmiklosi_jaras, Esések , 0.00 , 0.00 , 0.00 
2011,Kunszentmiklosi_jaras, Szándékos önártalom , 6.20 , 0.00 , 3.23 
2011,Kunszentmiklosi_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2011,Kunszentmiklosi_jaras, Elkerülhetõ halálozások , 12.01 , 8.34 , 10.21 
2011,Kunszentmiklosi_jaras, Dohányzásnak tulajdonítható , 13.24 , 7.11 , 10.34 
2011,Gyali_jaras, Összes halálozás , 51.38 , 21.93 , 37.25 
2011,Gyali_jaras, Fertõzõ és parazitás betegségek , 0.00 , 0.63 , 0.30 
2011,Gyali_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2011,Gyali_jaras, Rosszindulatú daganatok , 15.77 , 8.68 , 12.43 
2011,Gyali_jaras, A gyomor rosszindulatú daganata , 0.00 , 1.27 , 0.63 
2011,Gyali_jaras, A vastagbél rosszindulatú daganata , 0.47 , 0.98 , 0.73 
2011,Gyali_jaras, Vastagbél és végbél rosszindulatú daganata , 0.99 , 1.52 , 1.27 
2011,Gyali_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 6.04 , 0.77 , 3.51 
2011,Gyali_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2011,Gyali_jaras, Az emlõ rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Gyali_jaras, A méhnyak rosszindulatú daganata , 0.00 , 1.34 , 0.66 
2011,Gyali_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Gyali_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.52 , 1.13 , 0.82 
2011,Gyali_jaras, Mentális és viselkedészavarok , 1.08 , 0.00 , 0.53 
2011,Gyali_jaras, Keringési rendszer betegségei , 13.44 , 3.31 , 8.55 
2011,Gyali_jaras, Ischaemiás szívbetegség , 5.95 , 1.45 , 3.81 
2011,Gyali_jaras, Cerebrovasculáris betegségek , 3.36 , 0.51 , 1.98 
2011,Gyali_jaras, A légzõrendszer betegségei , 2.81 , 0.68 , 1.80 
2011,Gyali_jaras, Idült alsó légúti betegségek  , 2.26 , 0.68 , 1.51 
2011,Gyali_jaras, Az emésztõrendszer betegségei , 4.72 , 4.39 , 4.59 
2011,Gyali_jaras, Krónikus májbetegségek és cirrózis , 4.16 , 2.16 , 3.19 
2011,Gyali_jaras, A morbiditás és mortalitás küldõ okai , 8.06 , 2.38 , 5.32 
2011,Gyali_jaras, Balesetek , 0.42 , 0.68 , 0.55 
2011,Gyali_jaras, Közlekedési balesetek , 0.00 , 0.00 , 0.00 
2011,Gyali_jaras, Esések , 0.00 , 0.68 , 0.34 
2011,Gyali_jaras, Szándékos önártalom , 7.64 , 1.70 , 4.77 
2011,Gyali_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2011,Gyali_jaras, Elkerülhetõ halálozások , 9.54 , 6.43 , 8.13 
2011,Gyali_jaras, Dohányzásnak tulajdonítható , 15.31 , 2.42 , 9.13 
2011,Budapest_13._ker., Összes halálozás , 44.64 , 27.95 , 35.97 
2011,Budapest_13._ker., Fertõzõ és parazitás betegségek , 0.48 , 0.18 , 0.33 
2011,Budapest_13._ker., Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2011,Budapest_13._ker., Rosszindulatú daganatok , 11.95 , 13.42 , 12.69 
2011,Budapest_13._ker., A gyomor rosszindulatú daganata , 0.87 , 0.00 , 0.42 
2011,Budapest_13._ker., A vastagbél rosszindulatú daganata , 0.73 , 0.91 , 0.82 
2011,Budapest_13._ker., Vastagbél és végbél rosszindulatú daganata , 0.73 , 1.41 , 1.08 
2011,Budapest_13._ker.," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 4.68 , 4.07 , 4.37 
2011,Budapest_13._ker., A bõr rosszindulatú melanomája , 0.18 , 0.00 , 0.09 
2011,Budapest_13._ker., Az emlõ rosszindulatú daganata , 0.00 , 1.32 , 0.68 
2011,Budapest_13._ker., A méhnyak rosszindulatú daganata , 0.00 , 0.99 , 0.52 
2011,Budapest_13._ker., A prostata rosszindulatú daganata , 0.18 , 0.00 , 0.09 
2011,Budapest_13._ker., A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.61 , 0.78 , 0.70 
2011,Budapest_13._ker., Mentális és viselkedészavarok , 0.15 , 0.17 , 0.16 
2011,Budapest_13._ker., Keringési rendszer betegségei , 15.18 , 6.53 , 10.68 
2011,Budapest_13._ker., Ischaemiás szívbetegség , 7.85 , 2.61 , 5.12 
2011,Budapest_13._ker., Cerebrovasculáris betegségek , 2.74 , 1.37 , 2.03 
2011,Budapest_13._ker., A légzõrendszer betegségei , 3.41 , 1.45 , 2.39 
2011,Budapest_13._ker., Idült alsó légúti betegségek  , 1.36 , 1.02 , 1.19 
2011,Budapest_13._ker., Az emésztõrendszer betegségei , 5.12 , 2.77 , 3.89 
2011,Budapest_13._ker., Krónikus májbetegségek és cirrózis , 3.41 , 2.08 , 2.72 
2011,Budapest_13._ker., A morbiditás és mortalitás küldõ okai , 4.50 , 2.00 , 3.20 
2011,Budapest_13._ker., Balesetek , 2.09 , 0.73 , 1.39 
2011,Budapest_13._ker., Közlekedési balesetek , 0.51 , 0.00 , 0.24 
2011,Budapest_13._ker., Esések , 0.59 , 0.20 , 0.39 
2011,Budapest_13._ker., Szándékos önártalom , 2.24 , 1.28 , 1.73 
2011,Budapest_13._ker., Testi sértés , 0.00 , 0.00 , 0.00 
2011,Budapest_13._ker., Elkerülhetõ halálozások , 11.87 , 8.03 , 9.88 
2011,Budapest_13._ker., Dohányzásnak tulajdonítható , 13.41 , 7.43 , 10.30 
2011,Csengeri_jaras, Összes halálozás , 67.46 , 26.26 , 47.59 
2011,Csengeri_jaras, Fertõzõ és parazitás betegségek , 0.00 , 0.00 , 0.00 
2011,Csengeri_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2011,Csengeri_jaras, Rosszindulatú daganatok , 14.36 , 8.12 , 11.37 
2011,Csengeri_jaras, A gyomor rosszindulatú daganata , 0.00 , 2.03 , 0.93 
2011,Csengeri_jaras, A vastagbél rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Csengeri_jaras, Vastagbél és végbél rosszindulatú daganata , 3.00 , 1.47 , 2.28 
2011,Csengeri_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 5.44 , 1.81 , 3.70 
2011,Csengeri_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2011,Csengeri_jaras, Az emlõ rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Csengeri_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Csengeri_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Csengeri_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.00 , 0.00 , 0.00 
2011,Csengeri_jaras, Mentális és viselkedészavarok , 0.00 , 0.00 , 0.00 
2011,Csengeri_jaras, Keringési rendszer betegségei , 32.13 , 8.93 , 20.92 
2011,Csengeri_jaras, Ischaemiás szívbetegség , 17.61 , 3.89 , 10.96 
2011,Csengeri_jaras, Cerebrovasculáris betegségek , 4.26 , 3.73 , 4.05 
2011,Csengeri_jaras, A légzõrendszer betegségei , 4.93 , 1.32 , 3.20 
2011,Csengeri_jaras, Idült alsó légúti betegségek  , 4.93 , 1.32 , 3.20 
2011,Csengeri_jaras, Az emésztõrendszer betegségei , 2.85 , 2.95 , 2.96 
2011,Csengeri_jaras, Krónikus májbetegségek és cirrózis , 2.85 , 2.95 , 2.96 
2011,Csengeri_jaras, A morbiditás és mortalitás küldõ okai , 11.87 , 1.32 , 6.66 
2011,Csengeri_jaras, Balesetek , 5.26 , 0.00 , 2.59 
2011,Csengeri_jaras, Közlekedési balesetek , 1.70 , 0.00 , 0.88 
2011,Csengeri_jaras, Esések , 1.35 , 0.00 , 0.71 
2011,Csengeri_jaras, Szándékos önártalom , 6.61 , 1.32 , 4.07 
2011,Csengeri_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2011,Csengeri_jaras, Elkerülhetõ halálozások , 20.04 , 8.46 , 14.51 
2011,Csengeri_jaras, Dohányzásnak tulajdonítható , 24.81 , 6.32 , 15.95 
2011,Budapest_04._ker., Összes halálozás , 45.49 , 26.59 , 35.24 
2011,Budapest_04._ker., Fertõzõ és parazitás betegségek , 0.00 , 0.00 , 0.00 
2011,Budapest_04._ker., Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2011,Budapest_04._ker., Rosszindulatú daganatok , 15.86 , 13.55 , 14.56 
2011,Budapest_04._ker., A gyomor rosszindulatú daganata , 0.39 , 0.00 , 0.19 
2011,Budapest_04._ker., A vastagbél rosszindulatú daganata , 1.16 , 0.53 , 0.83 
2011,Budapest_04._ker., Vastagbél és végbél rosszindulatú daganata , 1.16 , 0.96 , 1.06 
2011,Budapest_04._ker.," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 6.00 , 4.01 , 4.91 
2011,Budapest_04._ker., A bõr rosszindulatú melanomája , 0.30 , 0.00 , 0.13 
2011,Budapest_04._ker., Az emlõ rosszindulatú daganata , 0.00 , 1.99 , 1.06 
2011,Budapest_04._ker., A méhnyak rosszindulatú daganata , 0.00 , 0.38 , 0.20 
2011,Budapest_04._ker., A prostata rosszindulatú daganata , 0.82 , 0.00 , 0.39 
2011,Budapest_04._ker., A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.75 , 0.71 , 0.73 
2011,Budapest_04._ker., Mentális és viselkedészavarok , 0.00 , 0.00 , 0.00 
2011,Budapest_04._ker., Keringési rendszer betegségei , 15.55 , 4.36 , 9.52 
2011,Budapest_04._ker., Ischaemiás szívbetegség , 9.90 , 2.04 , 5.65 
2011,Budapest_04._ker., Cerebrovasculáris betegségek , 1.98 , 0.59 , 1.24 
2011,Budapest_04._ker., A légzõrendszer betegségei , 2.88 , 1.57 , 2.18 
2011,Budapest_04._ker., Idült alsó légúti betegségek  , 2.02 , 0.93 , 1.44 
2011,Budapest_04._ker., Az emésztõrendszer betegségei , 4.29 , 2.80 , 3.49 
2011,Budapest_04._ker., Krónikus májbetegségek és cirrózis , 2.96 , 2.61 , 2.77 
2011,Budapest_04._ker., A morbiditás és mortalitás küldõ okai , 5.22 , 2.32 , 3.66 
2011,Budapest_04._ker., Balesetek , 1.69 , 1.78 , 1.71 
2011,Budapest_04._ker., Közlekedési balesetek , 0.77 , 0.44 , 0.57 
2011,Budapest_04._ker., Esések , 0.24 , 0.56 , 0.40 
2011,Budapest_04._ker., Szándékos önártalom , 2.50 , 0.37 , 1.37 
2011,Budapest_04._ker., Testi sértés , 0.51 , 0.18 , 0.33 
2011,Budapest_04._ker., Elkerülhetõ halálozások , 10.57 , 5.26 , 7.71 
2011,Budapest_04._ker., Dohányzásnak tulajdonítható , 15.23 , 6.67 , 10.61 
2011,Szobi_jaras, Összes halálozás , 50.69 , 32.29 , 42.02 
2011,Szobi_jaras, Fertõzõ és parazitás betegségek , 0.80 , 0.00 , 0.44 
2011,Szobi_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.80 , 0.00 , 0.44 
2011,Szobi_jaras, Rosszindulatú daganatok , 21.03 , 15.11 , 18.37 
2011,Szobi_jaras, A gyomor rosszindulatú daganata , 2.64 , 0.00 , 1.42 
2011,Szobi_jaras, A vastagbél rosszindulatú daganata , 0.79 , 0.98 , 0.89 
2011,Szobi_jaras, Vastagbél és végbél rosszindulatú daganata , 2.19 , 2.65 , 2.42 
2011,Szobi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 6.82 , 3.19 , 5.20 
2011,Szobi_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2011,Szobi_jaras, Az emlõ rosszindulatú daganata , 0.00 , 3.35 , 1.54 
2011,Szobi_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.94 , 0.43 
2011,Szobi_jaras, A prostata rosszindulatú daganata , 0.79 , 0.00 , 0.44 
2011,Szobi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.72 , 0.00 , 0.38 
2011,Szobi_jaras, Mentális és viselkedészavarok , 0.00 , 0.93 , 0.42 
2011,Szobi_jaras, Keringési rendszer betegségei , 20.42 , 9.27 , 15.06 
2011,Szobi_jaras, Ischaemiás szívbetegség , 14.39 , 7.55 , 11.04 
2011,Szobi_jaras, Cerebrovasculáris betegségek , 5.35 , 1.72 , 3.63 
2011,Szobi_jaras, A légzõrendszer betegségei , 1.81 , 0.00 , 1.01 
2011,Szobi_jaras, Idült alsó légúti betegségek  , 1.01 , 0.00 , 0.57 
2011,Szobi_jaras, Az emésztõrendszer betegségei , 0.74 , 2.71 , 1.60 
2011,Szobi_jaras, Krónikus májbetegségek és cirrózis , 0.74 , 1.84 , 1.21 
2011,Szobi_jaras, A morbiditás és mortalitás küldõ okai , 0.98 , 2.52 , 1.76 
2011,Szobi_jaras, Balesetek , 0.98 , 1.78 , 1.39 
2011,Szobi_jaras, Közlekedési balesetek , 0.00 , 0.99 , 0.50 
2011,Szobi_jaras, Esések , 0.00 , 0.00 , 0.00 
2011,Szobi_jaras, Szándékos önártalom , 0.00 , 0.74 , 0.37 
2011,Szobi_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2011,Szobi_jaras, Elkerülhetõ halálozások , 18.29 , 14.17 , 16.21 
2011,Szobi_jaras, Dohányzásnak tulajdonítható , 17.85 , 8.44 , 13.53 
2011,Berettyoujfalui_jaras, Összes halálozás , 61.24 , 30.69 , 46.98 
2011,Berettyoujfalui_jaras, Fertõzõ és parazitás betegségek , 0.46 , 0.55 , 0.52 
2011,Berettyoujfalui_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2011,Berettyoujfalui_jaras, Rosszindulatú daganatok , 19.61 , 12.67 , 16.40 
2011,Berettyoujfalui_jaras, A gyomor rosszindulatú daganata , 0.40 , 1.57 , 0.94 
2011,Berettyoujfalui_jaras, A vastagbél rosszindulatú daganata , 1.36 , 0.69 , 1.05 
2011,Berettyoujfalui_jaras, Vastagbél és végbél rosszindulatú daganata , 1.36 , 1.71 , 1.52 
2011,Berettyoujfalui_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 8.41 , 2.48 , 5.68 
2011,Berettyoujfalui_jaras, A bõr rosszindulatú melanomája , 0.43 , 0.00 , 0.24 
2011,Berettyoujfalui_jaras, Az emlõ rosszindulatú daganata , 0.00 , 1.73 , 0.81 
2011,Berettyoujfalui_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.94 , 0.45 
2011,Berettyoujfalui_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Berettyoujfalui_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.88 , 0.61 , 0.76 
2011,Berettyoujfalui_jaras, Mentális és viselkedészavarok , 1.10 , 0.00 , 0.60 
2011,Berettyoujfalui_jaras, Keringési rendszer betegségei , 26.74 , 9.74 , 18.78 
2011,Berettyoujfalui_jaras, Ischaemiás szívbetegség , 18.07 , 4.76 , 11.89 
2011,Berettyoujfalui_jaras, Cerebrovasculáris betegségek , 2.82 , 1.42 , 2.14 
2011,Berettyoujfalui_jaras, A légzõrendszer betegségei , 2.67 , 3.42 , 3.09 
2011,Berettyoujfalui_jaras, Idült alsó légúti betegségek  , 1.58 , 2.68 , 2.15 
2011,Berettyoujfalui_jaras, Az emésztõrendszer betegségei , 1.70 , 2.04 , 1.90 
2011,Berettyoujfalui_jaras, Krónikus májbetegségek és cirrózis , 1.31 , 2.04 , 1.69 
2011,Berettyoujfalui_jaras, A morbiditás és mortalitás küldõ okai , 7.09 , 1.77 , 4.54 
2011,Berettyoujfalui_jaras, Balesetek , 2.42 , 0.46 , 1.47 
2011,Berettyoujfalui_jaras, Közlekedési balesetek , 1.37 , 0.00 , 0.72 
2011,Berettyoujfalui_jaras, Esések , 0.00 , 0.00 , 0.00 
2011,Berettyoujfalui_jaras, Szándékos önártalom , 4.02 , 1.31 , 2.74 
2011,Berettyoujfalui_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2011,Berettyoujfalui_jaras, Elkerülhetõ halálozások , 19.47 , 11.47 , 15.68 
2011,Berettyoujfalui_jaras, Dohányzásnak tulajdonítható , 22.92 , 7.76 , 15.87 
2011,Kalocsai_jaras, Összes halálozás , 48.37 , 25.24 , 37.21 
2011,Kalocsai_jaras, Fertõzõ és parazitás betegségek , 0.00 , 0.00 , 0.00 
2011,Kalocsai_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2011,Kalocsai_jaras, Rosszindulatú daganatok , 16.20 , 9.77 , 13.12 
2011,Kalocsai_jaras, A gyomor rosszindulatú daganata , 0.34 , 0.00 , 0.18 
2011,Kalocsai_jaras, A vastagbél rosszindulatú daganata , 0.70 , 0.76 , 0.74 
2011,Kalocsai_jaras, Vastagbél és végbél rosszindulatú daganata , 1.42 , 1.15 , 1.30 
2011,Kalocsai_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 7.83 , 3.59 , 5.77 
2011,Kalocsai_jaras, A bõr rosszindulatú melanomája , 0.38 , 0.41 , 0.40 
2011,Kalocsai_jaras, Az emlõ rosszindulatú daganata , 0.00 , 1.83 , 0.91 
2011,Kalocsai_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Kalocsai_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Kalocsai_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.39 , 0.00 , 0.20 
2011,Kalocsai_jaras, Mentális és viselkedészavarok , 1.26 , 0.33 , 0.81 
2011,Kalocsai_jaras, Keringési rendszer betegségei , 14.97 , 5.64 , 10.44 
2011,Kalocsai_jaras, Ischaemiás szívbetegség , 5.50 , 1.89 , 3.74 
2011,Kalocsai_jaras, Cerebrovasculáris betegségek , 3.09 , 1.45 , 2.31 
2011,Kalocsai_jaras, A légzõrendszer betegségei , 1.27 , 3.27 , 2.24 
2011,Kalocsai_jaras, Idült alsó légúti betegségek  , 1.27 , 2.85 , 2.04 
2011,Kalocsai_jaras, Az emésztõrendszer betegségei , 6.88 , 2.39 , 4.69 
2011,Kalocsai_jaras, Krónikus májbetegségek és cirrózis , 5.87 , 2.39 , 4.17 
2011,Kalocsai_jaras, A morbiditás és mortalitás küldõ okai , 5.64 , 1.07 , 3.40 
2011,Kalocsai_jaras, Balesetek , 2.68 , 1.07 , 1.90 
2011,Kalocsai_jaras, Közlekedési balesetek , 1.55 , 0.48 , 1.04 
2011,Kalocsai_jaras, Esések , 0.34 , 0.00 , 0.18 
2011,Kalocsai_jaras, Szándékos önártalom , 2.51 , 0.00 , 1.28 
2011,Kalocsai_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2011,Kalocsai_jaras, Elkerülhetõ halálozások , 9.76 , 6.88 , 8.43 
2011,Kalocsai_jaras, Dohányzásnak tulajdonítható , 15.82 , 7.00 , 11.54 
2011,Lenti_jaras, Összes halálozás , 47.67 , 16.25 , 33.33 
2011,Lenti_jaras, Fertõzõ és parazitás betegségek , 0.00 , 0.00 , 0.00 
2011,Lenti_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2011,Lenti_jaras, Rosszindulatú daganatok , 17.80 , 9.84 , 14.23 
2011,Lenti_jaras, A gyomor rosszindulatú daganata , 0.91 , 2.15 , 1.53 
2011,Lenti_jaras, A vastagbél rosszindulatú daganata , 1.42 , 0.98 , 1.24 
2011,Lenti_jaras, Vastagbél és végbél rosszindulatú daganata , 1.42 , 0.98 , 1.24 
2011,Lenti_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 4.80 , 3.32 , 4.09 
2011,Lenti_jaras, A bõr rosszindulatú melanomája , 1.32 , 0.00 , 0.74 
2011,Lenti_jaras, Az emlõ rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Lenti_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Lenti_jaras, A prostata rosszindulatú daganata , 0.87 , 0.00 , 0.46 
2011,Lenti_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.00 , 2.37 , 1.11 
2011,Lenti_jaras, Mentális és viselkedészavarok , 0.00 , 0.00 , 0.00 
2011,Lenti_jaras, Keringési rendszer betegségei , 16.23 , 4.01 , 10.65 
2011,Lenti_jaras, Ischaemiás szívbetegség , 10.12 , 0.94 , 5.89 
2011,Lenti_jaras, Cerebrovasculáris betegségek , 2.49 , 2.12 , 2.39 
2011,Lenti_jaras, A légzõrendszer betegségei , 2.29 , 0.00 , 1.22 
2011,Lenti_jaras, Idült alsó légúti betegségek  , 0.87 , 0.00 , 0.46 
2011,Lenti_jaras, Az emésztõrendszer betegségei , 7.50 , 0.00 , 3.94 
2011,Lenti_jaras, Krónikus májbetegségek és cirrózis , 4.80 , 0.00 , 2.58 
2011,Lenti_jaras, A morbiditás és mortalitás küldõ okai , 2.26 , 0.00 , 1.23 
2011,Lenti_jaras, Balesetek , 1.32 , 0.00 , 0.74 
2011,Lenti_jaras, Közlekedési balesetek , 0.00 , 0.00 , 0.00 
2011,Lenti_jaras, Esések , 1.32 , 0.00 , 0.74 
2011,Lenti_jaras, Szándékos önártalom , 0.94 , 0.00 , 0.49 
2011,Lenti_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2011,Lenti_jaras, Elkerülhetõ halálozások , 9.90 , 4.52 , 7.50 
2011,Lenti_jaras, Dohányzásnak tulajdonítható , 14.58 , 3.54 , 9.47 
2011,Papai_jaras, Összes halálozás , 64.98 , 21.08 , 44.01 
2011,Papai_jaras, Fertõzõ és parazitás betegségek , 0.00 , 0.00 , 0.00 
2011,Papai_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2011,Papai_jaras, Rosszindulatú daganatok , 24.10 , 9.35 , 17.06 
2011,Papai_jaras, A gyomor rosszindulatú daganata , 0.88 , 0.45 , 0.68 
2011,Papai_jaras, A vastagbél rosszindulatú daganata , 0.63 , 0.38 , 0.50 
2011,Papai_jaras, Vastagbél és végbél rosszindulatú daganata , 1.85 , 1.06 , 1.46 
2011,Papai_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 8.38 , 2.23 , 5.43 
2011,Papai_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2011,Papai_jaras, Az emlõ rosszindulatú daganata , 0.00 , 2.17 , 1.04 
2011,Papai_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.54 , 0.26 
2011,Papai_jaras, A prostata rosszindulatú daganata , 0.34 , 0.00 , 0.18 
2011,Papai_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 1.71 , 0.41 , 1.08 
2011,Papai_jaras, Mentális és viselkedészavarok , 0.00 , 0.33 , 0.16 
2011,Papai_jaras, Keringési rendszer betegségei , 18.12 , 6.09 , 12.36 
2011,Papai_jaras, Ischaemiás szívbetegség , 7.63 , 4.14 , 5.96 
2011,Papai_jaras, Cerebrovasculáris betegségek , 3.79 , 1.20 , 2.55 
2011,Papai_jaras, A légzõrendszer betegségei , 2.39 , 0.66 , 1.57 
2011,Papai_jaras, Idült alsó légúti betegségek  , 2.05 , 0.33 , 1.24 
2011,Papai_jaras, Az emésztõrendszer betegségei , 9.53 , 1.49 , 5.71 
2011,Papai_jaras, Krónikus májbetegségek és cirrózis , 7.50 , 1.11 , 4.47 
2011,Papai_jaras, A morbiditás és mortalitás küldõ okai , 7.39 , 0.38 , 4.00 
2011,Papai_jaras, Balesetek , 1.78 , 0.00 , 0.93 
2011,Papai_jaras, Közlekedési balesetek , 0.33 , 0.00 , 0.16 
2011,Papai_jaras, Esések , 1.15 , 0.00 , 0.61 
2011,Papai_jaras, Szándékos önártalom , 5.61 , 0.38 , 3.07 
2011,Papai_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2011,Papai_jaras, Elkerülhetõ halálozások , 13.08 , 9.16 , 11.20 
2011,Papai_jaras, Dohányzásnak tulajdonítható , 21.39 , 4.99 , 13.55 
2011,Oroshazi_jaras, Összes halálozás , 54.95 , 29.33 , 42.51 
2011,Oroshazi_jaras, Fertõzõ és parazitás betegségek , 0.00 , 0.62 , 0.31 
2011,Oroshazi_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2011,Oroshazi_jaras, Rosszindulatú daganatok , 18.93 , 13.69 , 16.41 
2011,Oroshazi_jaras, A gyomor rosszindulatú daganata , 0.51 , 0.00 , 0.28 
2011,Oroshazi_jaras, A vastagbél rosszindulatú daganata , 2.12 , 0.48 , 1.33 
2011,Oroshazi_jaras, Vastagbél és végbél rosszindulatú daganata , 2.47 , 1.28 , 1.89 
2011,Oroshazi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 7.69 , 3.57 , 5.71 
2011,Oroshazi_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2011,Oroshazi_jaras, Az emlõ rosszindulatú daganata , 0.36 , 1.35 , 0.84 
2011,Oroshazi_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.77 , 0.37 
2011,Oroshazi_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2011,Oroshazi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.50 , 1.28 , 0.87 
2011,Oroshazi_jaras, Mentális és viselkedészavarok , 0.74 , 0.00 , 0.38 
2011,Oroshazi_jaras, Keringési rendszer betegségei , 16.11 , 5.15 , 10.79 
2011,Oroshazi_jaras, Ischaemiás szívbetegség , 9.44 , 2.57 , 6.08 
2011,Oroshazi_jaras, Cerebrovasculáris betegségek , 4.04 , 0.79 , 2.45 
2011,Oroshazi_jaras, A légzõrendszer betegségei , 1.59 , 0.68 , 1.15 
2011,Oroshazi_jaras, Idült alsó légúti betegségek  , 1.59 , 0.33 , 0.98 
